title,overview,genres,poster_path
Fatima,"Fatima, an Algerian-born woman who now lives in France with her two teenage daughters, with whom she is barely able to communicate.",['Family'],/btzQZUQv2jsJ3M8EDyaSsM7YlBx.jpg
Angel of Christmas,"Susan is a newspaper staffer who decides to generate some Christmas spirit by writing an article about her family’s storied 100-year-old, hand-carved, heirloom Christmas angel. This leads her to accidentally meet Brady, a cute, upbeat artist who insists that he and Susan become fast friends (at least). It turns out that this angel also has the spiritual power to bring people together – as it seems to be doing with Susan and Brady. What’s behind this enchanted ornament? As time moves on, more about this captivating artifact is revealed.",['Family'],/dF1gYqp1I4adhYGFUcp3Cxv0B78.jpg
Snowtime!,"To amuse themselves during the winter school break, the kids in a small village decide to have a massive snowball fight. Luke and Sophie, both 11 years old, become the leaders of the opposing sides. Sophie and her cohort defend an elaborate snow fort against the assault of Luke’s horde. Whichever side occupies the fort at the end of the winter break, wins. But what starts out as pure youthful fun and enthusiasm deteriorates into a more serious conflict.  Joy is restored when all the children decide to attack the fort rather than each other and happily destroy every last bit of the snow fort.",['Family'],/dC1rjdwynUgeZIexSqOUGM3kNpX.jpg
The SpongeBob Movie: Sponge Out of Water,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",['Family'],/2WDmjUlSAPlA27i2OwEC7sRTFw3.jpg
Competition,Two minions working in a bomb lab get competitive.,['Family'],/pvrbJmfe4op9WcRWB1x2XhyR6NK.jpg
Capture the Flag,"When the brave and determined 12-year-old Mike Goldwing discovers that an eccentric billionaire plans to fly to the moon, steal its vast, valuable natural resources, and destroy the American flag planted by the Apollo XI astronauts during man's historic moon landing, the countdown to a spectacular adventure begins! Mike, teamed with his grandfather, best friends Amy and Marty, and a clever chameleon, blasts off on an incredible moon-bound mission, determined to thwart the billionaire's evil plan, capture the flag, and reunite his family.",['Family'],/vHzwrSVDnu6Uza6GL0WYzkeXHS1.jpg
12 Gifts of Christmas,"When Anna Parisi, an unemployed fine arts painter, is unable to make ends meet, she is hired to become a personal Christmas shopper for Marc, an uptight corporate exec.  As they begin working together, Marc learns that Christmas giving has less to do with the amount of money spent and more to do with the importance of the gift, while Anna discovers she might find success as an artist in a way she never expected.  The best gift of all of course is the love they discover with one another.",['Family'],/2gBuhcMRL03OLd5IOD5cVFe8gBv.jpg
Away and Back,"Jack Peterson, a widowed father of three young children, encounters Ginny Newsom, a wildlife biologist, whose mission is tracking trumpeter swans, a family of which settle in a pond on the Peterson farm. Could that be romance in the air?",['Family'],/77gk16lKvUMRD8QmqpxNv5ZqRn9.jpg
Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",['Family'],/16OcuuW5z509WILR6BmscNdXgw0.jpg
Piper,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",['Family'],/rfEkkVzmrMYqGezNLl02mVyJCP2.jpg
A Street Cat Named Bob,"James Bowen, a homeless busker and recovering drug addict, has his life transformed when he meets a stray ginger cat.",['Family'],/nBYG0D2FcbL1m926sIj7RN4m0sb.jpg
Dangal,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",['Family'],/lHd3W8E5aKoki9pDP7tN7yEh3c0.jpg
Inner Workings,"This is the story of the internal struggle between a man's Brain—a pragmatic protector who calculates his every move, and his Heart—a free-spirited adventurer who wants to let loose.",['Family'],/yAV5TRno0dPaxUfj4RhpmdcJfGG.jpg
My Life as a Zucchini,"After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.",['Family'],/2uu8fIzl76C9MFiUQhjKYSLKVq.jpg
Monster High: Great Scarrier Reef,"Join your favourite ghoulfriends in an all-new aquatic adventure! When the ghouls get pulled into the school pool, they're transported to the gore-geous underwater world of the Great Scarrier Reef. Lagoon realizes she's come home and, in a fintastic mission of the heart, decides to come to terms with her own freaky flaws. Of course she'll need help from the most creeperific firends ever as she confronts a frenemy from her past, competes in a scaretastic dance extravaganze, and fights a terrible beast from the deep!",['Family'],/fSyx6I8PVT91d6LgNReYLRyDt0e.jpg
Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",['Family'],/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg
Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",['Family'],/la6QA9tk4Foq8OBH2Dyh5dTcw6H.jpg
Scooby-Doo! and WWE: Curse of the Speed Demon,"When Scooby and Mystery Inc. visit an off-road racing competition, it's not long before strange events start to occur. A mysterious phantom racer, known only as Inferno, is causing chaos and is determined to sabotage the race. It's up to Scooby-Doo, Shaggy and their new driving partner, The Undertaker, to save the race and solve the mystery.",['Family'],/kCWtWbZhyY48XpYC3n5hinuufH.jpg
Throne of Elves,"In the mythical Elven world of Altera, an epic battle unfolds between the beautiful Princess Liya and the Dark Elf Elena, who has gained possession of a jewel so powerful it allows its holder complete authority over all Alterans.",['Family'],/yCV6x3ovzdPEF8LC7JmTr0wOxs3.jpg
Moana,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",['Family'],/9tzN8sPbyod2dsa0lwuvrwBDWra.jpg
The Red Turtle,"The dialogue-less film follows the major life stages of a castaway on a deserted tropical island populated by turtles, crabs and birds.",['Family'],/wOBU3SLjQ9358Km9YWYasPZyebp.jpg
Miracles from Heaven,"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",['Family'],/hz9VF1TfaM0D04pYneSXUkNeOZv.jpg
Peter Pan Goes Wrong,"The Olivier Award-winning Mischief Theatre brings Peter Pan Goes Wrong to BBC One. As part of its commitment to community theatre, the BBC has commissioned The Cornley Polytechnic Drama Society, an amateur dramatics group, to recreate the JM Barrie classic as part of their festive programming. But can they pull it off? Narrated by David Suchet and filmed in front of a live audience, watch as Peter Pan flies through the air, Captain Hook and his pirates set adrift in the lagoon, and Tinkerbell is due to light up the stage in a stunning electrical costume... what can possibly go wrong?! With their trademark comic mayhem, expect hilarious stunts, chaos, technical hitches, flying mishaps and cast disputes on the way to Neverland with hilarious and disastrous results.",['Family'],/w51RLl8xLyFbSWDndMw5lgaxx3K.jpg
LEGO Scooby-Doo! Haunted Hollywood,"The gang find themselves in a tinsel-town twist! While on a VIP tour of the legendary Brickton Studios, Scooby and friends get a first-hand experience of the rumored hauntings when classic movie monsters drop in for a creepy casting call.",['Family'],/fZ53SvgcryXaWctiiRtlxR1p4Uq.jpg
Après moi le bonheur,"A dying woman is fighting to choose a new family to keep her four children together, after she's gone.",['Family'],/d5ewYwRPWbfoXQ3VbaIsoqwxXZq.jpg
Survival Family,A world wide electrical outage occurs. Everything that requires electricity comes to a stop. Tokyo is nearly ruined. Yoshiyuki Suzuki decides to escape from Tokyo with his family.,['Family'],/wdJWsWODt3wAsAGQ2M9WZIOFSas.jpg
A Monster Calls,12-year-old Conor encounters an ancient tree monster who proceeds to help him cope with his mother's terminal illness and being bullied in school.,['Family'],/vNzWJwVqjszWwXrA7ZfsrJmhgV9.jpg
The Legend of the Chupacabras,"Leo San Juan and his team of ""ghostbusters"" continue with their adventures, this time fighting against the mexican monster himself: ""El Chupacabras"".",['Family'],/tIKboNPAWRhTq9xA8WyRn7dTxWg.jpg
Ballerina,"In 1879 Paris, a young orphan dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.",['Family'],/qBxMhcmNnFniuDAZTKEHcSgKtsn.jpg
A Cinderella Story: If the Shoe Fits,A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.,['Family'],/qtxOA6Sb8lK1PfRiwduxYVuzaEv.jpg
Elena and the Secret of Avalor,"In the Kingdom of Avalor, Elena takes Naomi up a mountain to show her favorite view of the kingdom. Elena laments to Naomi how she was trapped in the Amulet of Avalor for forty-one years, and then presents to her a broken wand. She tells her that it was Shuriki's wand and how she would still be trapped in the Amulet if it was not for a brave young Princess: Sofia. Elena then proceeds to tell Naomi the whole story ...",['Family'],/6dknXo3Ny4J97eBRs9XKVwQc8fH.jpg
The Snow Queen 3: Fire and Ice,"After heroically defeating both the Snow Queen and the Snow King, Gerda still cannot find peace. Her dream is to find her parents who were once taken away from them by the North Wind and finally reunite the family. Thus, Gerda and her friends embark on an exiting journey to find her parents and encounter new challenges along the way: they discover an ancient magical artifact of the trolls, the Stone of Fire and Ice. From that moment on, things don't go according to the initial plan...Will Gerda be able to tame the mighty forces of the magical elements and get her family back? The answer will be reveled in 2016. This is a story which encompasses everything you love about Wizart: kindness, bravery, friendship, mystery, love of one's family, and a happy ending, of course!",['Family'],/nZmUrl59UXIC1pXrviJMB3ERCnv.jpg
